Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"OkasakiQueue/BST/Traverse a balanced tree of depth 14/test",1.5749009602147068,1.5671998493748633,1.5957591288166968,2.065052630866068e-2,5.2035617491416435e-3,3.4689420086496975e-2
"OkasakiQueue/BST/Traverse a balanced tree of depth 15/setup",3.010651994523677e-2,2.8467225320908156e-2,3.634729314622554e-2,4.9590926710165704e-3,2.571416079492584e-4,8.204418879768407e-3
"OkasakiQueue/BST/Traverse a balanced tree of depth 15/test",6.318810772188279,6.187198542841049,6.453085541017623,0.22683470788623059,0.16083484208225748,0.33014923337351837
"RealTimeQueue/BST/Traverse a balanced tree of depth 1/setup",1.323370441559013e-6,7.472133451290934e-7,3.4145846080243932e-6,1.6988075941585664e-6,1.691539367013399e-7,2.8201561483325365e-6
"RealTimeQueue/BST/Traverse a balanced tree of depth 1/test",1.1985475343201398e-6,9.504731091068818e-7,1.8390236352179504e-6,6.412442630176821e-7,2.1740762444752205e-7,1.0565507844062763e-6
"RealTimeQueue/BST/Traverse a balanced tree of depth 2/setup",3.901686767949565e-6,2.993919715205616e-6,5.345231791549825e-6,1.9115283430210863e-6,1.0805189235236072e-6,2.9554086093394386e-6
"RealTimeQueue/BST/Traverse a balanced tree of depth 2/test",3.2914232032770903e-6,2.6357423827454117e-6,4.496477507823342e-6,1.3949558495073637e-6,8.338656092769573e-8,1.8271528654836112e-6
"RealTimeQueue/BST/Traverse a balanced tree of depth 3/setup",4.749274653420767e-6,4.705737347671787e-6,4.863464604464147e-6,1.1498622522648494e-7,2.8626707753816132e-8,1.9601134195172877e-7
"RealTimeQueue/BST/Traverse a balanced tree of depth 3/test",5.0474199461426966e-6,4.912783572061814e-6,5.215715413743799e-6,2.555236748327985e-7,1.8132245130499124e-7,3.6428039660693467e-7
"RealTimeQueue/BST/Traverse a balanced tree of depth 4/setup",2.4590303927345652e-5,1.8709004955906057e-5,3.331457980085652e-5,1.2021839291211803e-5,7.9840175056072e-6,1.7120886780441347e-5
"RealTimeQueue/BST/Traverse a balanced tree of depth 4/test",3.78286505263578e-5,1.6890061664524262e-5,9.505789335312076e-5,5.223093468530092e-5,1.8025819781648104e-5,8.474363835134609e-5
"RealTimeQueue/BST/Traverse a balanced tree of depth 5/setup",1.04834577091264e-4,2.600147391133236e-5,4.1722848082356386e-4,2.4734698715024676e-4,2.592458200776137e-6,4.1078552538916457e-4
"RealTimeQueue/BST/Traverse a balanced tree of depth 5/test",5.397827986608648e-4,3.14947780718832e-4,8.292467955480719e-4,4.3500782265913965e-4,3.188931575175271e-4,5.733320987713588e-4
"RealTimeQueue/BST/Traverse a balanced tree of depth 6/setup",3.9828547865369097e-4,2.441503468177535e-4,6.444318714759567e-4,3.2717451956306554e-4,1.8971894205118832e-4,4.917366648704976e-4
