Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"RealTimeQueue/InsertsDeletes/Insert 16384 followed by as many deletes/test",6.971869935164085e-2,3.3395724192949436e-2,0.171636490718218,7.731110404340749e-2,6.354060698434982e-3,9.849307060056602e-2
"RealTimeQueue/InsertsDeletes/Insert 32768 followed by as many deletes/setup",1.652970780500999e-2,1.628413666853538e-2,1.679988373884788e-2,3.328508919104212e-4,1.8493171885712627e-4,4.672411229022704e-4
"RealTimeQueue/InsertsDeletes/Insert 32768 followed by as many deletes/test",0.1574847744859182,8.747635354170433e-2,0.25368538369307153,9.958126973004774e-2,4.8911668896142325e-2,0.13194037881995074
"RealTimeQueue/InsertsDeletes/Insert 65536 followed by as many deletes/setup",3.3464150325151584e-2,3.319354523787131e-2,3.373475541243186e-2,3.6238994247837e-4,2.3530605679827253e-4,4.80822195228105e-4
"RealTimeQueue/InsertsDeletes/Insert 65536 followed by as many deletes/test",0.19805055131086935,0.17491651047834983,0.2621274041093313,4.8273679708747276e-2,2.6988674472081505e-3,6.1701553908178434e-2
"RealTimeQueue/InsertsDeletes/Insert 131072 followed by as many deletes/setup",9.815354813704123e-2,6.817546357283225e-2,0.14987664689192404,4.7310726193536365e-2,6.410075246537009e-4,5.955117392750999e-2
"RealTimeQueue/InsertsDeletes/Insert 131072 followed by as many deletes/test",0.439181189433428,0.3611119793809377,0.5225064801133597,0.10175903102611132,7.774110106873353e-2,0.11660421407046988
"RealTimeQueue/Inserts/Insert 0 into queue of size 1/setup",2.4155081315479007e-6,9.643290108803135e-7,5.73051391363578e-6,2.650167053432736e-6,5.079377867766416e-7,3.4926289777407996e-6
"RealTimeQueue/Inserts/Insert 0 into queue of size 1/test",4.274233975491309e-6,1.3200098206450837e-6,8.617356670669621e-6,4.6431976438169615e-6,2.2936419588660907e-6,5.949372740950152e-6
"RealTimeQueue/Inserts/Insert 0 into queue of size 2/setup",1.293799394550614e-6,1.270578418356868e-6,1.3445875189529782e-6,4.228473437772301e-8,7.696804967297077e-9,5.764202121466761e-8
"RealTimeQueue/Inserts/Insert 0 into queue of size 2/test",5.282425314483354e-6,2.23283228417397e-6,8.661591806407244e-6,4.132301705325372e-6,3.3515253638447606e-6,5.01022357900568e-6
"RealTimeQueue/Inserts/Insert 0 into queue of size 4/setup",3.886694689274526e-6,2.686504559004774e-6,7.432383822252858e-6,2.650112897971692e-6,2.570184187643071e-8,3.2714566002588648e-6
"RealTimeQueue/Inserts/Insert 0 into queue of size 4/test",3.8169371928579176e-5,2.5383354883099582e-5,5.9688936003919976e-5,1.9357474337520753e-5,5.6597627334612906e-8,2.3917803576436144e-5
"RealTimeQueue/Inserts/Insert 0 into queue of size 8/setup",3.6267462390760132e-6,3.601081180266845e-6,3.654187750043193e-6,3.415192710633354e-8,1.855883067013908e-8,4.583355856569369e-8
"RealTimeQueue/Inserts/Insert 0 into queue of size 8/test",2.9963211753429508e-6,2.8870459932547345e-6,3.1135436434012187e-6,1.4677622764699298e-7,8.44691263416659e-8,2.0676312034523784e-7
"RealTimeQueue/Inserts/Insert 0 into queue of size 16/setup",2.1061082028914962e-5,7.333590476735453e-6,6.200914316153446e-5,3.0556803143994686e-5,4.13425796403765e-8,3.755466900346744e-5
"RealTimeQueue/Inserts/Insert 0 into queue of size 16/test",5.509861005559658e-5,2.2097643556533878e-5,1.1371723740438648e-4,5.375905571629604e-5,2.1023692174466732e-5,7.015685358956272e-5
"RealTimeQueue/Inserts/Insert 0 into queue of size 32/setup",1.518959586436932e-5,1.4522023842884944e-5,1.5857167885853695e-5,8.662177145283198e-7,5.840038639982171e-7,1.0446978712180446e-6
"RealTimeQueue/Inserts/Insert 0 into queue of size 32/test",9.07158299638963e-5,3.6773551467771854e-5,1.391767803554938e-4,6.936742545856367e-5,4.840410339706606e-5,8.508565903700527e-5
"RealTimeQueue/Inserts/Insert 0 into queue of size 64/setup",3.326027196311158e-5,3.2873647240244184e-5,3.427494706912579e-5,7.624166116025461e-7,8.852954716240485e-8,9.99404100900594e-7
"RealTimeQueue/Inserts/Insert 0 into queue of size 64/test",1.9647430797723622e-4,9.189523015063032e-5,2.694863420755435e-4,1.1047883302766153e-4,6.314742796731957e-5,1.610297298695494e-4
"RealTimeQueue/Inserts/Insert 0 into queue of size 128/setup",1.8247541010473362e-4,8.165646466767208e-5,3.566231522399178e-4,1.589847061031544e-4,6.494716102444833e-6,2.0081918033136047e-4
"RealTimeQueue/Inserts/Insert 0 into queue of size 128/test",1.7798136973992375e-4,1.2730311656609559e-4,2.3988436961785344e-4,7.311335558284906e-5,5.5739353338901665e-5,8.733674203382853e-5
"RealTimeQueue/Inserts/Insert 0 into queue of size 256/setup",9.844000788835378e-4,2.0040031793789985e-4,2.7879571569271577e-3,1.40251721547988e-3,8.032343592881393e-6,1.7777275441893724e-3
"RealTimeQueue/Inserts/Insert 0 into queue of size 256/test",1.216855034330389e-3,6.726067258761479e-4,1.7285626127169682e-3,6.978963247181131e-4,5.274472499432171e-4,8.212631140112851e-4
"RealTimeQueue/Inserts/Insert 0 into queue of size 512/setup",2.7048849541407368e-3,8.131527382593889e-4,4.602410741494253e-3,2.5368383655802883e-3,2.05012944152618e-3,2.607696473794141e-3
"RealTimeQueue/Inserts/Insert 0 into queue of size 512/test",3.1552640424324916e-3,1.8663970456673548e-3,5.0873287346118535e-3,2.0625802593331076e-3,9.803387591826149e-4,3.1116108448839617e-3
"RealTimeQueue/Inserts/Insert 0 into queue of size 1024/setup",4.128839917824818e-3,3.3324503380518693e-3,4.958321996377065e-3,1.0616264965531716e-3,8.245300655858472e-4,1.2640844241738338e-3
"RealTimeQueue/Inserts/Insert 0 into queue of size 1024/test",9.082465068193582e-3,3.481297389360575e-3,1.10412644303762e-2,4.050733173082685e-3,1.8530021729360984e-4,5.187969628468809e-3
"RealTimeQueue/Inserts/Insert 0 into queue of size 2048/setup",2.067127461020763e-2,1.3834168859170033e-2,3.509414429251964e-2,1.2049266474526631e-2,2.495642046039585e-3,1.6120014620979183e-2
"RealTimeQueue/Inserts/Insert 0 into queue of size 2048/test",2.2202258006426005e-2,1.8074469462724833e-2,2.681308259138694e-2,5.619809690669221e-3,3.4421337047512764e-3,7.145080502961913e-3
"RealTimeQueue/Inserts/Insert 0 into queue of size 4096/setup",3.564858903059592e-2,2.3587756053301004e-2,4.7335820094438694e-2,1.5623831707650063e-2,9.475182663429733e-3,2.0564747007693302e-2
"RealTimeQueue/Inserts/Insert 0 into queue of size 4096/test",3.056555260786643e-2,1.9078926936479713e-2,4.1920189753862525e-2,1.4806693239424882e-2,9.524653434451243e-3,1.8752326788363895e-2
"RealTimeQueue/Inserts/Insert 0 into queue of size 8192/setup",3.0796389476152566e-2,2.993159760603538e-2,3.3285717860551976e-2,1.8597477319813233e-3,7.262372374311509e-5,2.354096065555959e-3
"RealTimeQueue/Inserts/Insert 0 into queue of size 8192/test",8.566256035933127e-2,5.096025933394065e-2,0.12186546792158713,4.622321590869409e-2,3.646660529985369e-2,5.566816252742643e-2
"RealTimeQueue/Inserts/Insert 0 into queue of size 16384/setup",9.359908570417991e-2,7.006659974226584e-2,0.1493518875993215,4.31397683634698e-2,4.997701740811386e-4,5.4717487464618006e-2
"RealTimeQueue/Inserts/Insert 0 into queue of size 16384/test",9.576240052351584e-2,7.469535340437522e-2,0.11697960366377463,2.7475704504272027e-2,2.000843411616172e-2,3.246894866298902e-2
"RealTimeQueue/Inserts/Insert 0 into queue of size 32768/setup",0.19695373047957054,0.16990013589033715,0.22892437447676292,3.744494920963108e-2,1.4668080460836954e-2,4.92983784321422e-2
"RealTimeQueue/Inserts/Insert 0 into queue of size 32768/test",0.19710851182112327,0.18420634736189476,0.22019606103071798,2.43327170266904e-2,2.3974798310585077e-3,3.328668592168494e-2
"RealTimeQueue/Inserts/Insert 0 into queue of size 65536/setup",0.36692357529768577,0.35306601990828146,0.3810755299485647,1.8494531353823784e-2,1.4402056515408428e-2,2.0875805798848478e-2
"RealTimeQueue/Inserts/Insert 0 into queue of size 65536/test",0.36760869492659204,0.35678649415144553,0.37917113770613303,1.4264078271777416e-2,8.29680383970764e-3,2.1589073270422598e-2
"RealTimeQueue/Inserts/Insert 0 into queue of size 131072/setup",0.7993670987046683,0.7625338601029836,0.8154580639756643,2.9702011855272586e-2,8.655049079585822e-3,4.240089132465897e-2
"RealTimeQueue/Inserts/Insert 0 into queue of size 131072/test",0.8552298592484915,0.7793970154679739,0.9490251110948049,0.1057987790957899,6.121354941508571e-2,0.14646324627668839
"RealTimeQueue/BST/Traverse a balanced tree of depth 1/setup",1.592852067264137e-5,4.313141488741246e-6,1.9901602672775405e-5,8.545580733849678e-6,2.1943776363575e-7,1.0684084160402971e-5
"RealTimeQueue/BST/Traverse a balanced tree of depth 1/test",2.407091918599153e-6,8.734717829599276e-7,5.070803294081394e-6,2.4488042990460034e-6,4.0543746439065974e-8,3.094882320505e-6
"RealTimeQueue/BST/Traverse a balanced tree of depth 2/setup",1.9042670643108739e-6,1.8869139706494671e-6,1.922676757514702e-6,2.3253937888615936e-8,1.8297484389886424e-8,2.6417021248214483e-8
"RealTimeQueue/BST/Traverse a balanced tree of depth 2/test",4.210247735369993e-6,2.694328874199954e-6,8.485223584252684e-6,3.2147777282141822e-6,1.3529837748586002e-7,4.0236552148316395e-6
"RealTimeQueue/BST/Traverse a balanced tree of depth 4/setup",5.7973760658562554e-5,1.8740323591216824e-5,1.5790333684022377e-4,7.708170610221289e-5,4.929588789478157e-6,9.920276868774681e-5
"RealTimeQueue/BST/Traverse a balanced tree of depth 4/test",1.4097081583279829e-5,1.1849986475247603e-5,1.626073018862651e-5,2.9172044029098733e-6,2.2760664024990396e-6,3.281004251794171e-6
"RealTimeQueue/BST/Traverse a balanced tree of depth 8/setup",1.8938537958340765e-4,1.8453753514167593e-4,1.9132451736010036e-4,3.7630210246250458e-6,7.399943254461099e-7,5.310547512025054e-6
"RealTimeQueue/BST/Traverse a balanced tree of depth 8/test",1.3234161812525531e-3,3.321432549219865e-4,4.291894384072377e-3,2.1945567129612173e-3,3.705089156131757e-6,2.711186856661679e-3
"RealTimeQueue/BST/Traverse a balanced tree of depth 16/setup",7.29795025742971e-2,5.632009972700706e-2,0.12213364113936057,3.668009943987578e-2,2.3244038538692196e-5,4.5080802538801056e-2
"RealTimeQueue/BST/Traverse a balanced tree of depth 16/test",0.19220481385359398,0.15893922318586937,0.2736640023148977,6.332608132442326e-2,4.596035601649887e-3,8.210358922242954e-2
"RealTimeQueue/WorstCase/Run worst-case algorithm with queue of size 1/setup",4.225105255720054e-6,1.7714290211111432e-6,6.298964536120298e-6,2.7996244533209975e-6,1.7196768052988043e-6,3.5639573329092042e-6
"RealTimeQueue/WorstCase/Run worst-case algorithm with queue of size 1/test",3.4811056195161283e-6,3.453290118620946e-6,3.542697085784032e-6,5.0459007816315874e-8,5.441134745927238e-9,6.529361695112778e-8
"RealTimeQueue/WorstCase/Run worst-case algorithm with queue of size 2/setup",6.34854534074742e-6,4.394863259148354e-6,1.0484027474532532e-5,3.4851577798786183e-6,5.890359950320724e-7,4.753579576705703e-6
"RealTimeQueue/WorstCase/Run worst-case algorithm with queue of size 2/test",2.683852252830051e-5,1.3046905001497545e-5,4.368241059573058e-5,1.8625154217957742e-5,1.2026926971241799e-5,2.3519041658557307e-5
"RealTimeQueue/WorstCase/Run worst-case algorithm with queue of size 4/setup",1.58940179534252e-5,1.1941640467456618e-5,1.859666550329692e-5,4.147621286634786e-6,2.0581598251509704e-6,5.943247074306555e-6
"RealTimeQueue/WorstCase/Run worst-case algorithm with queue of size 4/test",1.3600815190718726e-4,4.044998540328099e-5,2.2554733300959314e-4,1.1999224853085979e-4,8.905440017430425e-5,1.4021804240254692e-4
"RealTimeQueue/WorstCase/Run worst-case algorithm with queue of size 8/setup",3.5518514675421304e-6,3.4916479514543046e-6,3.688258533272655e-6,1.0965920648640198e-7,2.1385311522170986e-8,1.4482186129444456e-7
"RealTimeQueue/WorstCase/Run worst-case algorithm with queue of size 8/test",3.0884117896012476e-5,2.9734221304583752e-5,3.3294605419167087e-5,1.992947721807336e-6,5.568143788575594e-7,2.64750070637549e-6
"RealTimeQueue/WorstCase/Run worst-case algorithm with queue of size 16/setup",1.9554727683183153e-5,9.278384990055069e-6,4.34460260776373e-5,1.8907118398001595e-5,3.454874607121479e-6,2.506106478830497e-5
"RealTimeQueue/WorstCase/Run worst-case algorithm with queue of size 16/test",4.5559022738383373e-4,5.715463473246648e-5,1.6495809347812948e-3,8.899276630503539e-4,6.667199828200136e-7,1.0906123426580776e-3
"RealTimeQueue/WorstCase/Run worst-case algorithm with queue of size 32/setup",1.432519484894345e-4,8.59786902948217e-5,2.0715324318307078e-4,7.72512869163157e-5,4.860307801072535e-5,1.0618243118941908e-4
"RealTimeQueue/WorstCase/Run worst-case algorithm with queue of size 32/test",3.888228665254055e-4,2.456064155162909e-4,5.253858497203925e-4,1.802532333646078e-4,1.319010333712454e-4,2.260987367783653e-4
"RealTimeQueue/WorstCase/Run worst-case algorithm with queue of size 64/setup",1.9590837374711645e-5,1.8827897921586648e-5,2.0417355115597065e-5,1.00996216353884e-6,6.70592724791495e-7,1.3494014169899736e-6
"RealTimeQueue/WorstCase/Run worst-case algorithm with queue of size 64/test",1.2900387377005357e-3,6.093123684785305e-4,2.0996828010143376e-3,9.01604950591062e-4,3.6237086826316567e-4,1.1532071567752252e-3
"RealTimeQueue/WorstCase/Run worst-case algorithm with queue of size 128/setup",5.444930674576084e-4,2.5048531438657634e-4,8.16932722962337e-4,3.662737018655681e-4,1.8992165033697558e-4,5.233042843202019e-4
"RealTimeQueue/WorstCase/Run worst-case algorithm with queue of size 128/test",4.921345607134012e-3,2.2079514420949497e-3,7.253889933916239e-3,3.338019259098624e-3,2.494469181709651e-3,4.098088574320584e-3
"RealTimeQueue/WorstCase/Run worst-case algorithm with queue of size 256/setup",9.075649406665412e-4,2.5599080583988093e-4,1.611098431165402e-3,8.965209042394149e-4,6.889440225846107e-4,9.729401861887552e-4
"RealTimeQueue/WorstCase/Run worst-case algorithm with queue of size 256/test",1.4323573008867411e-2,7.884793177934793e-3,1.9434981242509988e-2,7.520189438942167e-3,5.6280875017725475e-3,9.263074849622596e-3
"RealTimeQueue/WorstCase/Run worst-case algorithm with queue of size 512/setup",2.846434064553334e-3,7.901453453760881e-4,5.081822820351674e-3,2.8287900939674058e-3,2.110622673731248e-3,3.075459945632021e-3
"RealTimeQueue/WorstCase/Run worst-case algorithm with queue of size 512/test",4.04484795487844e-2,3.307557572493186e-2,4.631767739424338e-2,8.568105156545935e-3,4.718279296364792e-3,1.1698657349133562e-2
"RealTimeQueue/WorstCase/Run worst-case algorithm with queue of size 1024/setup",1.0412936107011942e-2,4.9401806748830355e-3,1.6633944407793193e-2,7.37548514716236e-3,4.61177845316068e-3,9.981696397786708e-3
"RealTimeQueue/WorstCase/Run worst-case algorithm with queue of size 1024/test",3.6979012385698465e-2,3.472762574324241e-2,4.358511437544456e-2,4.928203098279705e-3,1.0039709831739374e-4,6.149222257223312e-3
"RealTimeQueue/WorstCase/Run worst-case algorithm with queue of size 2048/setup",1.86741875565969e-2,1.2137703791948465e-2,2.582879532942405e-2,8.84355451150655e-3,5.204574272233092e-3,1.3268707662340382e-2
"RealTimeQueue/WorstCase/Run worst-case algorithm with queue of size 2048/test",0.13926516045698753,0.10081334580549826,0.2026775883592092,6.557035609136894e-2,2.234716774894558e-2,8.7098289744723e-2
"RealTimeQueue/QueueSort/Run QueueSort with 1 queues of 1 elements/setup",2.429064188341856e-6,8.236957211494099e-7,5.486067860930525e-6,2.5550972357356084e-6,5.78137141407415e-8,3.2232145639741026e-6
"RealTimeQueue/QueueSort/Run QueueSort with 1 queues of 1 elements/test",1.3280870719079488e-6,1.270818689591091e-6,1.4186621703003014e-6,9.446356993939559e-8,3.482694447040235e-8,1.3354021155331166e-7
"RealTimeQueue/QueueSort/Run QueueSort with 2 queues of 2 elements/setup",3.1250580376336464e-6,3.0705026083805823e-6,3.2681091850945842e-6,1.0899780395267154e-7,7.769172911479544e-9,1.4073310921796955e-7
"RealTimeQueue/QueueSort/Run QueueSort with 2 queues of 2 elements/test",1.8290976040101873e-5,1.3597478037379963e-5,2.6076813741128306e-5,8.366528787095438e-6,4.578610351114383e-7,1.2369111657150243e-5
"RealTimeQueue/QueueSort/Run QueueSort with 4 queues of 4 elements/setup",1.5772555195368253e-5,1.362678798345419e-5,1.9324992023981532e-5,3.829012772200415e-6,2.611744678045111e-7,5.615251057796989e-6
"RealTimeQueue/QueueSort/Run QueueSort with 4 queues of 4 elements/test",1.2320645263519771e-4,4.9721909368551354e-5,2.5612415428639463e-4,1.2648702458520263e-4,3.374800216358213e-5,1.6759853130539665e-4
"RealTimeQueue/QueueSort/Run QueueSort with 8 queues of 8 elements/setup",3.837105158047798e-5,3.771937413093371e-5,3.948367161628527e-5,1.2162204066150203e-6,0.0,1.557951855917411e-6
"RealTimeQueue/QueueSort/Run QueueSort with 8 queues of 8 elements/test",9.757682897086836e-4,2.216768149636749e-4,2.804544755230602e-3,1.4147558774786867e-3,4.214216943064558e-5,1.8012767753697457e-3
"RealTimeQueue/QueueSort/Run QueueSort with 16 queues of 16 elements/setup",3.8153806828753855e-4,1.2942290947987482e-4,8.129190213950999e-4,3.9245355009622537e-4,2.5806524794969473e-6,4.90939596635675e-4
"RealTimeQueue/QueueSort/Run QueueSort with 16 queues of 16 elements/test",1.4396958247514871e-2,6.095223323198465e-3,2.0341782466264873e-2,8.767956667814143e-3,6.014039191382645e-3,1.0635154916233595e-2
"RealTimeQueue/QueueSort/Run QueueSort with 32 queues of 32 elements/setup",5.434253163979604e-3,2.5028490502100728e-3,1.0464980550454214e-2,4.859177927882617e-3,1.7099377085759322e-3,6.734253065105417e-3
"RealTimeQueue/QueueSort/Run QueueSort with 32 queues of 32 elements/test",0.11630020608076683,6.952405442366233e-2,0.16307635773787132,5.9587212150620406e-2,4.560396347614376e-2,7.307165377681393e-2
"RealTimeQueue/QueueSort/Run QueueSort with 64 queues of 64 elements/setup",2.4607043162676003e-2,1.5208868876787332e-2,4.188485612043967e-2,1.677127228284545e-2,3.6017718317533174e-3,2.2247363516523865e-2
"RealTimeQueue/QueueSort/Run QueueSort with 64 queues of 64 elements/test",0.5488957928575002,0.4411055611527883,0.8233741806901419,0.2119598458294388,1.3871779386817601e-2,0.2743273445903802
"RealTimeQueue/QueueSort/Run QueueSort with 128 queues of 128 elements/setup",2.6327280894609596e-2,1.3146643534990458e-2,3.955288399824729e-2,1.696849108224684e-2,1.2796055721974594e-2,1.9172425919827454e-2
"RealTimeQueue/QueueSort/Run QueueSort with 128 queues of 128 elements/test",21.601902012721393,21.443917469874712,21.998529772654866,0.30670783797363205,3.8800697762876916e-2,0.40729962373262657
"StrictPairQueue/InsertsDeletes/Insert 1 followed by as many deletes/setup",2.278084755227747e-6,8.883395887478121e-7,3.488272576951317e-6,1.7493604581096394e-6,1.2072307443309792e-6,1.972005847298391e-6
"StrictPairQueue/InsertsDeletes/Insert 1 followed by as many deletes/test",4.777752072994772e-7,4.7432510691325686e-7,4.838688910985157e-7,6.170265441229068e-9,9.537571201768758e-10,8.712243137045564e-9
"StrictPairQueue/InsertsDeletes/Insert 2 followed by as many deletes/setup",9.041870492895892e-7,9.014662691289102e-7,9.076259752866707e-7,3.871690058845778e-9,2.384330750350482e-9,5.244595655680151e-9
"StrictPairQueue/InsertsDeletes/Insert 2 followed by as many deletes/test",1.1514804318678956e-5,7.594330846699994e-6,1.5556351844408156e-5,5.166025851851376e-6,3.971865643478028e-6,5.774362465657417e-6
"StrictPairQueue/InsertsDeletes/Insert 4 followed by as many deletes/setup",7.362563028354901e-6,1.8484229172142466e-6,1.681046012216249e-5,8.612249554670994e-6,4.686066360858856e-8,1.0773037175750693e-5
"StrictPairQueue/InsertsDeletes/Insert 4 followed by as many deletes/test",2.197013907314158e-6,2.1620542293123293e-6,2.277506366093438e-6,6.3010855482982e-8,4.805579232200807e-9,8.277409905227923e-8
"StrictPairQueue/InsertsDeletes/Insert 8 followed by as many deletes/setup",4.710155996188977e-6,4.14355032901528e-6,6.223669509243503e-6,1.1501275183900518e-6,1.0330220320058913e-7,1.4957579495882726e-6
"StrictPairQueue/InsertsDeletes/Insert 8 followed by as many deletes/test",4.6845775819373985e-6,4.453521929543384e-6,5.2743766979394454e-6,4.511991536599007e-7,5.8313282525346766e-8,6.055371935694831e-7
"StrictPairQueue/InsertsDeletes/Insert 16 followed by as many deletes/setup",7.98953824182114e-6,7.817449252817906e-6,8.228155710248335e-6,2.4950837322113647e-7,1.1039329019084062e-7,3.6098723365472304e-7
"StrictPairQueue/InsertsDeletes/Insert 16 followed by as many deletes/test",9.85519292743805e-6,9.420945857753968e-6,1.0302818439913415e-5,5.54300531036949e-7,3.403004908266082e-7,8.33270921090583e-7
"StrictPairQueue/InsertsDeletes/Insert 32 followed by as many deletes/setup",1.6500619295793227e-5,1.5943188250145693e-5,1.7022017306815836e-5,6.910545171725022e-7,3.7574482434254746e-7,9.177289233936849e-7
"StrictPairQueue/InsertsDeletes/Insert 32 followed by as many deletes/test",1.8099225586911785e-5,1.775852471707783e-5,1.848170373042517e-5,4.663525402991767e-7,3.4446657179792183e-7,5.31028449644822e-7
"StrictPairQueue/InsertsDeletes/Insert 64 followed by as many deletes/setup",4.472787647594807e-5,4.151951530201715e-5,4.825546757894972e-5,4.397753163354644e-6,2.4120718302188757e-6,6.3987744612105225e-6
"StrictPairQueue/InsertsDeletes/Insert 64 followed by as many deletes/test",3.6128384232957724e-4,3.822666764696002e-5,7.458757169517406e-4,4.555176386308712e-4,3.528532313489993e-4,5.267018434057641e-4
"StrictPairQueue/InsertsDeletes/Insert 128 followed by as many deletes/setup",1.3255260722854964e-4,7.541559474686018e-5,1.9084594981888167e-4,7.501137140557362e-5,4.0417302396960475e-5,9.488386798316701e-5
"StrictPairQueue/InsertsDeletes/Insert 128 followed by as many deletes/test",1.0339574538744413e-4,9.862737380541288e-5,1.0544614516771757e-4,3.8109701545586063e-6,4.88612688348751e-7,5.092902122187967e-6
"StrictPairQueue/InsertsDeletes/Insert 256 followed by as many deletes/setup",1.4914497260941676e-3,8.893143102895793e-4,2.8740528056798733e-3,1.123533311581561e-3,1.9307699554014647e-4,1.5518920476655627e-3
"StrictPairQueue/InsertsDeletes/Insert 256 followed by as many deletes/test",7.946264484753975e-4,1.3997671397832724e-4,1.597286436878718e-3,9.328559198585022e-4,6.90806467342932e-4,1.099838330733272e-3
"StrictPairQueue/InsertsDeletes/Insert 512 followed by as many deletes/setup",2.8267373213401205e-4,2.638386643849886e-4,3.053234971486605e-4,2.676804714143606e-5,1.7344029883835995e-5,3.5127965919706745e-5
"StrictPairQueue/InsertsDeletes/Insert 512 followed by as many deletes/test",4.135084929680213e-3,1.6924865867847052e-3,5.8933981086963265e-3,2.6443571615300497e-3,1.5465916225251156e-3,3.5684920472299863e-3
"StrictPairQueue/InsertsDeletes/Insert 1024 followed by as many deletes/setup",5.03788305368179e-4,5.00905030018244e-4,5.088968207897285e-4,4.632682883341306e-6,2.055303982649058e-6,6.094070915438633e-6
"StrictPairQueue/InsertsDeletes/Insert 1024 followed by as many deletes/test",6.845955321005175e-4,6.80941225515379e-4,6.862081086718953e-4,3.055885167703191e-6,7.269820226863874e-7,4.380608119084749e-6
"StrictPairQueue/InsertsDeletes/Insert 2048 followed by as many deletes/setup",6.224732295366435e-3,1.1697338975392856e-3,2.1340136424394755e-2,1.1273748479915677e-2,1.7927904039922424e-5,1.3834411559604954e-2
"StrictPairQueue/InsertsDeletes/Insert 2048 followed by as many deletes/test",1.1760998549675328e-2,7.78304018836755e-3,1.7600958330050494e-2,5.972093780007795e-3,2.452087212241378e-3,8.170451463562423e-3
"StrictPairQueue/InsertsDeletes/Insert 4096 followed by as many deletes/setup",1.3922394488178766e-2,9.187091563068902e-3,1.7704809878193416e-2,5.524624798365504e-3,4.100671089602728e-3,6.77780390761182e-3
"StrictPairQueue/InsertsDeletes/Insert 4096 followed by as many deletes/test",1.3567862476141022e-2,5.997850065659253e-3,2.1137874886622793e-2,1.0152884521460535e-2,6.63946367494388e-3,1.2542294409220103e-2
"StrictPairQueue/InsertsDeletes/Insert 8192 followed by as many deletes/setup",6.324269719765737e-3,4.2724632698756e-3,9.93969673697765e-3,3.3521929772145037e-3,9.672950570919704e-5,4.2821512805058136e-3
"StrictPairQueue/InsertsDeletes/Insert 8192 followed by as many deletes/test",5.02115296281301e-2,2.3577694789262915e-2,7.684536446699729e-2,3.343794383305148e-2,2.6251120086032958e-2,3.845506746506841e-2
"StrictPairQueue/InsertsDeletes/Insert 16384 followed by as many deletes/setup",6.1738352671953343e-2,2.9874377147051004e-2,0.11609969605574241,5.24285950670739e-2,1.4939944200920709e-2,7.47196646686604e-2
"StrictPairQueue/InsertsDeletes/Insert 16384 followed by as many deletes/test",7.14973019517385e-2,3.842964638838401e-2,9.670572747358909e-2,3.743411390509829e-2,2.714254698882371e-2,4.542215756822155e-2
"StrictPairQueue/InsertsDeletes/Insert 32768 followed by as many deletes/setup",5.834255684980979e-2,2.216992844709983e-2,9.462256898054709e-2,4.627064352740663e-2,3.6196593363147546e-2,5.3992858903694395e-2
"StrictPairQueue/InsertsDeletes/Insert 32768 followed by as many deletes/test",4.0844778910967015e-2,3.996577729353538e-2,4.2408566371294164e-2,1.4299228629459202e-3,5.420211196899129e-4,1.8753632660702922e-3
"StrictPairQueue/InsertsDeletes/Insert 65536 followed by as many deletes/setup",4.008002747664084e-2,3.3917384044023655e-2,5.732288827070823e-2,1.3010427264785612e-2,5.90630448703891e-4,1.6382429667505763e-2
"StrictPairQueue/InsertsDeletes/Insert 65536 followed by as many deletes/test",0.11543608178267112,8.824649323591818e-2,0.18655801285872092,5.411330611951852e-2,1.8738107031145718e-3,6.903050123647472e-2
"StrictPairQueue/InsertsDeletes/Insert 131072 followed by as many deletes/setup",8.429470528730978e-2,6.737752427229514e-2,0.10551267136702171,2.4333773013206852e-2,1.7157633962975764e-2,2.9195779645228983e-2
"StrictPairQueue/InsertsDeletes/Insert 131072 followed by as many deletes/test",0.22075176705488792,0.19300532807478538,0.2573398636735403,4.034431726535808e-2,2.1246660536520367e-2,5.3227225951325466e-2
"StrictPairQueue/Inserts/Insert 0 into queue of size 1/setup",7.018653543476255e-7,6.424540219336686e-7,7.855051693946061e-7,9.021634752487895e-8,4.701638535476104e-8,1.1823438745204219e-7
"StrictPairQueue/Inserts/Insert 0 into queue of size 1/test",9.090682233139146e-6,6.451527055775065e-7,3.432228973180031e-5,1.881126526022566e-5,2.7129508239711278e-8,2.3079538387466923e-5
"StrictPairQueue/Inserts/Insert 0 into queue of size 2/setup",3.675627105210118e-6,1.8609098434643785e-6,4.6507283214160955e-6,1.6575305361371819e-6,6.612872898628292e-7,2.2685684623524834e-6
"StrictPairQueue/Inserts/Insert 0 into queue of size 2/test",3.6800589743548638e-6,1.5829262271961814e-6,8.418616044909507e-6,3.8564218209118504e-6,4.263646916316574e-7,5.000636499870524e-6
"StrictPairQueue/Inserts/Insert 0 into queue of size 4/setup",2.5866375714784364e-6,2.4836610362494636e-6,2.665264975224696e-6,1.102138664884764e-7,6.027810432561087e-8,1.4586871872060463e-7
"StrictPairQueue/Inserts/Insert 0 into queue of size 4/test",2.0604369768679056e-6,2.051517626167632e-6,2.069619047765536e-6,1.2233197913766148e-8,6.915925189040714e-9,1.7051886740955864e-8
"StrictPairQueue/Inserts/Insert 0 into queue of size 8/setup",4.13905630826744e-6,4.0877025536452275e-6,4.197160791196799e-6,7.006113799032931e-8,4.6546924979397385e-8,9.816051627034715e-8
